article_id,ticker,sentiment_label,confidence_score
7560,AAPL,neutral,0.9472
7561,AAPL,neutral,0.9489
7562,AAPL,neutral,0.9525
7563,AAPL,neutral,0.9521
7564,NFLX,neutral,0.8577
7565,CSCO,neutral,0.9434
7566,GME,neutral,0.9480
7567,AAPL,neutral,0.9485
7568,AAPL,neutral,0.9482
7569,AMC,neutral,0.9483
7570,AMC,neutral,0.9471
7571,TSLA,neutral,0.8642
7572,AAPL,neutral,0.9497
7573,GOOGL,positive,0.7869
7574,INTC,neutral,0.9285
7575,AAPL,neutral,0.9320
7576,AAPL,negative,0.9356
7577,CRM,neutral,0.3822
7578,INTC,positive,0.6063
7579,AMZN,neutral,0.9079
7580,NVDA,neutral,0.9335
7581,GME,neutral,0.9523
7582,AAPL,neutral,0.9482
7583,GME,neutral,0.9452
7584,META,neutral,0.9340
7585,META,neutral,0.5662
7586,GME,neutral,0.9166
7587,AAPL,negative,0.4728
7588,AAPL,negative,0.5211
7589,CSCO,neutral,0.8632
7590,INTC,neutral,0.9136
7591,GME,neutral,0.9268
7592,AMZN,neutral,0.8894
7593,TSLA,neutral,0.8481
7594,AAPL,neutral,0.9470
7595,AAPL,neutral,0.9448
7596,AAPL,neutral,0.9476
7597,AAPL,neutral,0.9502
7598,INTC,neutral,0.9218
7599,INTC,neutral,0.9347
7600,AMZN,neutral,0.6579
7601,IBM,neutral,0.7162
7602,IBM,neutral,0.9125
7603,IBM,negative,0.4360
7604,CSCO,neutral,0.9099
7605,CSCO,positive,0.7859
7606,IBM,negative,0.6347
7607,AMZN,neutral,0.8992
7608,AAPL,neutral,0.9494
7609,INTC,neutral,0.9504
7610,AAPL,neutral,0.9478
7611,META,neutral,0.9543
7612,AAPL,neutral,0.9478
7613,AAPL,neutral,0.9517
7614,INTC,neutral,0.4423
7615,NVDA,negative,0.8309
7616,AAPL,neutral,0.9495
7617,IBM,neutral,0.9325
7618,TSLA,negative,0.9616
7619,AAPL,neutral,0.9489
7620,GOOGL,neutral,0.4909
7621,GOOGL,positive,0.6199
7622,AAPL,neutral,0.9483
7623,MSFT,neutral,0.8445
7624,AAPL,neutral,0.9477
7625,AAPL,neutral,0.9505
7626,TSLA,neutral,0.9288
7627,CRM,neutral,0.9175
7628,AAPL,neutral,0.9476
7629,NFLX,neutral,0.9401
7630,AAPL,neutral,0.9468
7631,IBM,positive,0.9392
7632,IBM,positive,0.8921
7633,TSLA,positive,0.8772
7634,NVDA,negative,0.8926
7635,ADBE,neutral,0.9399
7636,CSCO,negative,0.4488
7637,CRM,negative,0.5359
7638,AAPL,neutral,0.9478
7639,TSLA,neutral,0.9327
7640,MSFT,neutral,0.9264
7641,AMC,neutral,0.9523
7642,AAPL,neutral,0.9465
7643,TSLA,negative,0.9657
7644,META,negative,0.9375
7645,INTC,neutral,0.9345
7646,TSLA,neutral,0.9488
7647,TSLA,neutral,0.9466
7648,AMZN,positive,0.6139
7649,AMZN,neutral,0.9485
7650,GME,neutral,0.9439
7651,TSLA,neutral,0.9406
7652,GME,neutral,0.9465
7653,AMZN,positive,0.8848
7654,GME,neutral,0.9495
7655,TSLA,neutral,0.5225
7656,GME,neutral,0.9481
7657,NFLX,neutral,0.9512
7658,TSLA,neutral,0.9506
7659,TSLA,neutral,0.9514
7660,GME,negative,0.6046
7661,AMC,neutral,0.9533
7662,ORCL,neutral,0.9537
7663,AAPL,neutral,0.9451
7664,AAPL,neutral,0.9448
7665,ORCL,neutral,0.9449
7666,AMC,neutral,0.9478
7667,AAPL,neutral,0.9481
7668,AAPL,neutral,0.9468
7669,AAPL,neutral,0.9460
7670,AAPL,neutral,0.9481
7671,AAPL,neutral,0.9490
7672,AAPL,neutral,0.9470
7673,AAPL,neutral,0.9509
7674,AMC,neutral,0.9503
7675,AAPL,neutral,0.9495
7676,AAPL,neutral,0.9463
7677,CSCO,neutral,0.9425
7678,NFLX,neutral,0.9521
7679,AAPL,neutral,0.9488
7680,CSCO,neutral,0.9480
7681,AMC,neutral,0.9539
7682,AAPL,neutral,0.9463
7683,AMC,neutral,0.9517
7684,AAPL,neutral,0.9529
7685,CRM,neutral,0.9529
7686,INTC,neutral,0.9538
7687,INTC,neutral,0.9518
7688,TSLA,neutral,0.8246
7689,IBM,positive,0.8568
7690,MSFT,neutral,0.9396
7691,MSFT,neutral,0.9152
7692,AMC,neutral,0.9491
7693,INTC,neutral,0.8569
7694,INTC,negative,0.9416
7695,NVDA,neutral,0.6895
7696,AAPL,neutral,0.9408
7697,INTC,positive,0.7605
7698,INTC,positive,0.9471
7699,GME,neutral,0.9452
7700,MSFT,neutral,0.9379
7701,INTC,neutral,0.6414
7702,INTC,neutral,0.8519
7703,INTC,negative,0.6877
7704,AAPL,neutral,0.9316
7705,INTC,positive,0.9470
7706,INTC,negative,0.8655
7707,INTC,neutral,0.8028
7708,INTC,neutral,0.9253
7709,NVDA,negative,0.7774
7710,INTC,neutral,0.7749
7711,AAPL,positive,0.8510
7712,INTC,neutral,0.6087
7713,NVDA,positive,0.8504
7714,INTC,neutral,0.7611
7715,INTC,neutral,0.9452
7716,INTC,neutral,0.9135
7717,META,neutral,0.9340
7718,INTC,neutral,0.8246
7719,NVDA,positive,0.9406
7720,NVDA,neutral,0.5399
7721,INTC,neutral,0.9219
7722,INTC,positive,0.8472
7723,INTC,neutral,0.8331
7724,TSLA,neutral,0.9359
7725,INTC,neutral,0.6277
7726,GME,negative,0.7917
7727,GME,neutral,0.8558
7728,MSFT,neutral,0.9353
7729,GOOGL,neutral,0.8278
7730,GOOGL,positive,0.5135
7731,AMZN,neutral,0.9394
7732,GOOGL,neutral,0.9429
7733,GOOGL,positive,0.7253
7734,AAPL,neutral,0.9526
7735,TSLA,neutral,0.9196
7736,AMC,neutral,0.9530
7737,AMC,neutral,0.9523
7738,AMC,neutral,0.9523
7739,AMC,neutral,0.9523
7740,AMC,neutral,0.9527
7741,AAPL,neutral,0.8148
7742,AAPL,negative,0.8054
7743,TSLA,neutral,0.8719
7744,TSLA,neutral,0.5302
7745,AMC,neutral,0.9504
7746,AAPL,neutral,0.9364
7747,AMZN,neutral,0.9394
7748,MSFT,neutral,0.9367
7749,AAPL,neutral,0.9337
7750,META,neutral,0.6417
7751,META,neutral,0.9150
7752,AAPL,neutral,0.9276
7753,AAPL,neutral,0.9478
7754,MSFT,negative,0.9321
7755,MSFT,neutral,0.9371
7756,GOOGL,positive,0.8976
7757,AMZN,neutral,0.7721
7758,TSLA,positive,0.6774
7759,TSLA,neutral,0.9134
7760,IBM,neutral,0.9482
7761,AMZN,positive,0.5060
7762,AMZN,neutral,0.8169
7763,TSLA,neutral,0.7427
7764,CRM,neutral,0.9476
7765,AMZN,negative,0.8306
7766,AMZN,negative,0.8306
7767,ORCL,neutral,0.9374
7768,AMZN,neutral,0.8051
7769,CRM,neutral,0.9479
7770,CRM,neutral,0.9503
7771,TSLA,negative,0.7394
7772,TSLA,neutral,0.9176
7773,AMZN,neutral,0.8201
7774,AMZN,neutral,0.9409
7775,GME,negative,0.9685
7776,GME,negative,0.9479
7777,MSFT,negative,0.9639
7778,NFLX,positive,0.8682
7779,NFLX,positive,0.6907
7780,CSCO,neutral,0.9480
7781,CRM,neutral,0.8835
7782,CSCO,negative,0.9674
7783,CSCO,negative,0.9498
7784,AMZN,neutral,0.6157
7785,AMZN,positive,0.8896
7786,AMZN,positive,0.9402
7787,INTC,neutral,0.9400
7788,AMZN,neutral,0.6579
7789,AAPL,neutral,0.9491
7790,GME,neutral,0.8403
7791,GME,negative,0.7440
7792,AMZN,neutral,0.9504
7793,GME,neutral,0.9480
7794,TSLA,neutral,0.9029
7795,TSLA,neutral,0.9403
7796,TSLA,neutral,0.8614
7797,TSLA,neutral,0.9296
7798,TSLA,neutral,0.9421
7799,TSLA,neutral,0.9375
7800,TSLA,negative,0.8529
7801,TSLA,negative,0.7330
7802,TSLA,negative,0.4459
7803,TSLA,neutral,0.8237
7804,TSLA,neutral,0.8062
7805,TSLA,neutral,0.8726
7806,TSLA,neutral,0.6186
7807,TSLA,neutral,0.9317
7808,TSLA,positive,0.6575
7809,TSLA,neutral,0.8283
7810,TSLA,neutral,0.9182
7811,TSLA,neutral,0.9197
7812,TSLA,positive,0.9078
7813,TSLA,positive,0.8778
7814,TSLA,neutral,0.8028
7815,TSLA,neutral,0.9341
7816,TSLA,neutral,0.5325
7817,TSLA,neutral,0.8744
7818,TSLA,neutral,0.9291
7819,TSLA,neutral,0.8867
7820,TSLA,neutral,0.9272
7821,TSLA,neutral,0.7909
7822,TSLA,neutral,0.8782
7823,TSLA,neutral,0.8804
7824,TSLA,positive,0.6528
7825,TSLA,neutral,0.8965
7826,TSLA,neutral,0.9366
7827,TSLA,neutral,0.9231
7828,TSLA,neutral,0.8625
7829,TSLA,neutral,0.9309
7830,TSLA,positive,0.7992
7831,AMZN,neutral,0.9473
7832,TSLA,neutral,0.9404
7833,TSLA,positive,0.7230
7834,TSLA,neutral,0.8891
7835,AMZN,neutral,0.9242
7836,GME,neutral,0.9051
7837,TSLA,positive,0.8007
7838,TSLA,neutral,0.5176
7839,TSLA,neutral,0.8595
7840,GME,neutral,0.5882
7841,TSLA,neutral,0.9169
7842,TSLA,neutral,0.9325
7843,AAPL,neutral,0.9429
7844,TSLA,neutral,0.8927
7845,AMC,neutral,0.9504
7846,GME,neutral,0.5659
7847,AAPL,neutral,0.9494
7848,CRM,neutral,0.9347
7849,AAPL,neutral,0.9476
7850,AAPL,neutral,0.9476
7851,MSFT,neutral,0.9520
7852,AMC,neutral,0.9503
7853,ORCL,neutral,0.9486
7854,TSLA,neutral,0.9290
7855,GME,neutral,0.9431
7856,TSLA,neutral,0.9213
7857,TSLA,negative,0.9616
7858,META,neutral,0.8991
7859,CSCO,neutral,0.9467
7860,GME,neutral,0.9241
7861,MSFT,positive,0.6988
7862,INTC,neutral,0.6056
7863,ADBE,neutral,0.9356
7864,ORCL,neutral,0.9429
7865,AAPL,neutral,0.9306
7866,AMZN,neutral,0.5241
7867,GME,positive,0.8702
7868,AMC,neutral,0.9360
7869,META,neutral,0.9216
7870,MSFT,neutral,0.9340
7871,AMZN,neutral,0.8195
7872,NFLX,neutral,0.9350
7873,TSLA,neutral,0.9365
7874,NFLX,neutral,0.9311
7875,NFLX,neutral,0.9379
7876,GME,positive,0.6088
7877,ORCL,neutral,0.8625
7878,AMZN,positive,0.8689
7879,AMZN,neutral,0.9331
7880,AMZN,neutral,0.9079
7881,AMZN,neutral,0.9153
7882,CRM,neutral,0.9320
7883,NVDA,neutral,0.9333
7884,AMZN,neutral,0.7270
7885,AMZN,neutral,0.9357
7886,CRM,neutral,0.9374
7887,GOOGL,neutral,0.9409
7888,GME,neutral,0.5700
7889,AMZN,neutral,0.6081
7890,AMZN,neutral,0.8115
7891,CSCO,neutral,0.7161
7892,AMZN,neutral,0.9375
7893,GME,negative,0.5605
7894,META,neutral,0.9219
7895,META,neutral,0.9246
7896,META,neutral,0.9209
7897,AMZN,neutral,0.7212
7898,IBM,neutral,0.9285
7899,IBM,positive,0.8883
7900,MSFT,neutral,0.9560
7901,ORCL,positive,0.8249
7902,TSLA,neutral,0.8642
7903,AAPL,neutral,0.9482
7904,AMZN,positive,0.9233
7905,NVDA,positive,0.7561
7906,NVDA,positive,0.8398
7907,NVDA,positive,0.8398
7908,NVDA,negative,0.9500
7909,TSLA,neutral,0.7356
7910,CRM,neutral,0.9318
7911,AAPL,neutral,0.8056
7912,CRM,neutral,0.9320
7913,INTC,neutral,0.9531
7914,AAPL,positive,0.8688
7915,MSFT,negative,0.8683
7916,MSFT,neutral,0.7589
7917,CRM,neutral,0.9365
7918,AAPL,neutral,0.9458
7919,INTC,neutral,0.6751
7920,NFLX,neutral,0.8608
7921,TSLA,neutral,0.9361
7922,TSLA,neutral,0.4262
7923,TSLA,positive,0.9319
7924,TSLA,positive,0.9331
7925,TSLA,neutral,0.9163
7926,AAPL,neutral,0.9462
7927,CRM,neutral,0.8896
7928,TSLA,neutral,0.9032
7929,AMZN,neutral,0.7598
7930,GME,neutral,0.8805
7931,GME,neutral,0.5252
7932,MSFT,neutral,0.8452
7933,INTC,neutral,0.9521
7934,INTC,neutral,0.9506
7935,INTC,neutral,0.9331
7936,AAPL,neutral,0.9217
7937,AAPL,positive,0.7429
7938,AAPL,neutral,0.9500
7939,AMZN,neutral,0.8209
7940,GME,neutral,0.9355
7941,AMC,neutral,0.9529
7942,AMZN,neutral,0.9079
7943,GME,neutral,0.9077
7944,GME,neutral,0.8983
7945,NVDA,neutral,0.9308
7946,NFLX,neutral,0.9076
7947,AAPL,neutral,0.9495
7948,AMC,neutral,0.9503
7949,AAPL,neutral,0.9495
7950,AMC,neutral,0.9493
7951,AMC,neutral,0.9517
7952,AAPL,neutral,0.9478
7953,AAPL,neutral,0.9504
7954,AAPL,neutral,0.9455
7955,AAPL,neutral,0.9491
7956,AAPL,neutral,0.9486
7957,MSFT,neutral,0.9505
7958,AAPL,neutral,0.9370
7959,AAPL,neutral,0.9492
7960,AAPL,neutral,0.9448
7961,AMC,neutral,0.9455
7962,AAPL,neutral,0.9483
7963,AAPL,neutral,0.9482
7964,AAPL,neutral,0.9447
7965,AMZN,neutral,0.9399
7966,AAPL,neutral,0.9500
7967,AAPL,neutral,0.9449
7968,AAPL,neutral,0.9482
7969,AMZN,neutral,0.9374
7970,META,negative,0.4587
7971,META,positive,0.8634
7972,AAPL,positive,0.9361
7973,AAPL,positive,0.8717
7974,GME,neutral,0.3865
7975,IBM,neutral,0.8022
7976,GME,positive,0.8701
7977,AAPL,neutral,0.8268
7978,TSLA,neutral,0.9484
7979,AAPL,neutral,0.9350
7980,AAPL,neutral,0.9291
7981,AMC,neutral,0.9478
7982,AAPL,neutral,0.9495
7983,GME,neutral,0.9258
7984,NVDA,neutral,0.9335
7985,AAPL,neutral,0.9490
7986,NVDA,neutral,0.9186
7987,AMC,negative,0.9615
7988,TSLA,neutral,0.8642
7989,GME,neutral,0.9497
7990,GME,neutral,0.8042
7991,AAPL,neutral,0.9460
7992,AMC,neutral,0.9512
7993,IBM,positive,0.9309
7994,AAPL,positive,0.8435
7995,AAPL,neutral,0.8027
7996,AMC,neutral,0.9522
7997,AMC,neutral,0.9309
7998,TSLA,neutral,0.8246
7999,TSLA,neutral,0.8631
8000,NVDA,negative,0.9593
8001,NVDA,negative,0.9563
8002,NVDA,neutral,0.5177
8003,NVDA,positive,0.6213
8004,META,neutral,0.9275
8005,NVDA,positive,0.5501
8006,NVDA,neutral,0.5522
8007,NVDA,negative,0.4902
8008,NVDA,neutral,0.8736
8009,NFLX,neutral,0.9521
8010,META,neutral,0.6795
8011,ORCL,neutral,0.9524
8012,TSLA,neutral,0.9144
8013,AMZN,neutral,0.7661
8014,INTC,neutral,0.9285
8015,AMZN,neutral,0.9054
8016,TSLA,neutral,0.9208
8017,AMZN,neutral,0.6728
8018,AMZN,neutral,0.6728
8019,IBM,neutral,0.9288
8020,TSLA,neutral,0.8461
8021,TSLA,neutral,0.9295
8022,TSLA,neutral,0.8450
8023,AMZN,neutral,0.7721
8024,TSLA,negative,0.6394
8025,TSLA,positive,0.6774
8026,TSLA,neutral,0.7427
8027,TSLA,positive,0.7541
8028,TSLA,negative,0.7394
8029,AMZN,neutral,0.8201
8030,AAPL,neutral,0.9457
8031,AAPL,neutral,0.9496
8032,META,neutral,0.9371
8033,AMC,neutral,0.9448
8034,AMZN,neutral,0.9493
8035,AMZN,neutral,0.9467
8036,TSLA,neutral,0.8246
8037,AMC,neutral,0.9502
8038,META,neutral,0.9536
8039,META,positive,0.7231
8040,GOOGL,neutral,0.9450
8041,GOOGL,neutral,0.6416
8042,GOOGL,positive,0.8363
8043,META,neutral,0.8345
8044,META,negative,0.8995
8045,META,neutral,0.9066
8046,META,neutral,0.6813
8047,AMC,neutral,0.9530
8048,META,negative,0.8004
8049,META,neutral,0.9491
8050,META,negative,0.8821
8051,META,negative,0.8821
8052,GOOGL,neutral,0.8190
8053,AMC,neutral,0.9502
8054,GOOGL,positive,0.7407
8055,GOOGL,neutral,0.8145
8056,META,positive,0.7231
8057,META,positive,0.8785
8058,META,positive,0.6328
8059,META,neutral,0.8548
8060,GOOGL,neutral,0.8605
8061,GOOGL,neutral,0.8870
8062,META,neutral,0.8987
8063,GOOGL,negative,0.9612
8064,GOOGL,neutral,0.6932
8065,META,neutral,0.7806
8066,GOOGL,negative,0.7340
8067,META,negative,0.9372
8068,META,negative,0.7179
8069,GOOGL,neutral,0.9450
8070,GOOGL,positive,0.8263
8071,GOOGL,positive,0.8263
8072,GOOGL,neutral,0.9225
8073,GOOGL,positive,0.6786
8074,GOOGL,neutral,0.5555
8075,ADBE,neutral,0.9319
8076,IBM,neutral,0.9476
8077,AMC,neutral,0.8971
8078,NFLX,positive,0.7458
8079,GOOGL,positive,0.7366
8080,META,neutral,0.5654
8081,NFLX,neutral,0.7987
8082,AMC,neutral,0.9495
8083,ORCL,negative,0.7005
8084,ORCL,neutral,0.5266
8085,ORCL,neutral,0.8986
8086,ORCL,neutral,0.9528
8087,ORCL,neutral,0.9417
8088,ORCL,positive,0.9497
8089,ORCL,neutral,0.8957
8090,ORCL,neutral,0.9509
8091,ORCL,neutral,0.8613
8092,ORCL,neutral,0.9278
8093,ORCL,neutral,0.8892
8094,ORCL,neutral,0.9214
8095,ORCL,neutral,0.9298
8096,ORCL,neutral,0.9537
8097,ORCL,neutral,0.9505
8098,ORCL,neutral,0.6917
8099,ORCL,neutral,0.8716
8100,ORCL,positive,0.8811
8101,CRM,negative,0.9322
8102,ORCL,positive,0.8783
8103,ORCL,neutral,0.6507
8104,ORCL,neutral,0.9476
8105,AMC,negative,0.6089
8106,ORCL,neutral,0.6267
8107,ORCL,neutral,0.9455
8108,ORCL,neutral,0.8745
8109,ORCL,positive,0.9139
8110,ORCL,positive,0.7959
8111,ORCL,neutral,0.9239
8112,ORCL,neutral,0.9370
8113,ORCL,positive,0.7724
8114,ORCL,positive,0.9497
8115,ORCL,neutral,0.9429
8116,ORCL,positive,0.6932
8117,AMZN,neutral,0.9191
8118,ORCL,neutral,0.9334
8119,ORCL,neutral,0.9395
8120,ORCL,positive,0.6455
8121,ORCL,neutral,0.8067
8122,ORCL,neutral,0.9332
8123,ORCL,negative,0.8819
8124,ORCL,positive,0.4887
8125,CRM,negative,0.8406
8126,ORCL,neutral,0.9061
8127,CRM,neutral,0.9399
8128,ORCL,neutral,0.9502
8129,ORCL,neutral,0.9216
8130,ORCL,neutral,0.9458
8131,ORCL,neutral,0.9296
8132,ORCL,positive,0.9239
8133,ORCL,neutral,0.9448
8134,ORCL,positive,0.7771
8135,META,neutral,0.6431
8136,ORCL,positive,0.6955
8137,GOOGL,negative,0.5010
8138,ORCL,neutral,0.9352
8139,GOOGL,negative,0.8637
8140,ORCL,neutral,0.9064
8141,ORCL,neutral,0.8081
8142,ORCL,positive,0.7311
8143,ORCL,positive,0.5461
8144,ORCL,neutral,0.7421
8145,TSLA,negative,0.8182
8146,TSLA,neutral,0.7356
8147,TSLA,neutral,0.7356
8148,ORCL,positive,0.8204
8149,ORCL,neutral,0.9469
8150,ORCL,positive,0.7148
8151,ORCL,neutral,0.9329
8152,ORCL,neutral,0.9446
8153,ORCL,negative,0.8897
8154,ORCL,neutral,0.9445
8155,ORCL,neutral,0.9294
8156,ORCL,positive,0.4571
8157,ORCL,neutral,0.7167
8158,ADBE,neutral,0.7600
8159,CRM,positive,0.8869
8160,ORCL,neutral,0.8023
8161,ORCL,positive,0.9456
8162,ORCL,neutral,0.9246
8163,ORCL,neutral,0.5110
8164,ORCL,neutral,0.8146
8165,ORCL,neutral,0.6699
8166,ORCL,neutral,0.9533
8167,ORCL,neutral,0.9522
8168,ORCL,neutral,0.9499
8169,ORCL,positive,0.7967
8170,ORCL,positive,0.6742
8171,ORCL,negative,0.9683
8172,ORCL,negative,0.9655
8173,ORCL,neutral,0.9369
8174,ORCL,positive,0.5000
8175,ORCL,neutral,0.9355
8176,ORCL,neutral,0.9420
8177,ORCL,neutral,0.9330
8178,ORCL,neutral,0.9307
8179,ORCL,neutral,0.9153
8180,ORCL,neutral,0.9235
8181,ORCL,neutral,0.8766
8182,ORCL,neutral,0.4122
8183,ORCL,positive,0.9523
8184,ORCL,neutral,0.8929
8185,ORCL,neutral,0.7788
8186,NVDA,neutral,0.8896
8187,ORCL,neutral,0.9449
8188,ORCL,neutral,0.5189
8189,CRM,neutral,0.7940
8190,ORCL,neutral,0.9144
8191,ORCL,positive,0.8022
8192,ADBE,neutral,0.8768
8193,ORCL,negative,0.9408
8194,CRM,positive,0.6545
8195,ORCL,neutral,0.9361
8196,ORCL,neutral,0.9013
8197,ORCL,positive,0.9311
8198,ORCL,negative,0.9717
8199,ORCL,neutral,0.6668
8200,ORCL,neutral,0.6338
8201,ORCL,neutral,0.9321
8202,IBM,positive,0.9477
8203,ORCL,neutral,0.9385
8204,ORCL,neutral,0.9156
8205,ORCL,positive,0.6752
8206,ORCL,neutral,0.9348
8207,ORCL,neutral,0.9544
8208,ORCL,neutral,0.9450
8209,AMZN,negative,0.8848
8210,ORCL,positive,0.8931
8211,AMZN,negative,0.8848
8212,ORCL,neutral,0.6892
8213,MSFT,negative,0.9649
8214,MSFT,neutral,0.4549
8215,ORCL,neutral,0.9070
8216,ORCL,neutral,0.9466
8217,ORCL,neutral,0.8678
8218,ORCL,positive,0.8404
8219,ORCL,neutral,0.9486
8220,ORCL,negative,0.9569
8221,ORCL,neutral,0.7783
8222,ORCL,neutral,0.7617
8223,ORCL,neutral,0.9355
8224,ORCL,positive,0.5654
8225,ORCL,positive,0.8670
8226,ORCL,neutral,0.8907
8227,ORCL,neutral,0.9267
8228,ORCL,negative,0.9678
8229,ORCL,neutral,0.9356
8230,ORCL,neutral,0.4148
8231,ORCL,neutral,0.9288
8232,ORCL,positive,0.6727
8233,CRM,positive,0.8890
8234,ORCL,neutral,0.9486
8235,ORCL,neutral,0.8686
8236,AMZN,neutral,0.9230
8237,ORCL,neutral,0.6215
8238,ORCL,positive,0.7965
8239,ORCL,positive,0.6949
8240,ORCL,positive,0.7927
8241,ORCL,neutral,0.7800
8242,ORCL,neutral,0.6269
8243,ORCL,neutral,0.9394
8244,ORCL,positive,0.5249
8245,ORCL,neutral,0.9408
8246,ORCL,neutral,0.9439
8247,ORCL,negative,0.3757
8248,ORCL,neutral,0.8736
8249,GOOGL,neutral,0.5541
8250,ORCL,neutral,0.5943
8251,ORCL,positive,0.9354
8252,ORCL,positive,0.6753
8253,ORCL,neutral,0.9532
8254,ORCL,neutral,0.9536
8255,AMZN,neutral,0.8514
8256,IBM,positive,0.9372
8257,ORCL,neutral,0.5817
8258,ORCL,neutral,0.9436
8259,ORCL,negative,0.8908
8260,ORCL,neutral,0.9408
8261,ORCL,neutral,0.9476
8262,ORCL,neutral,0.9179
8263,INTC,positive,0.7942
8264,ORCL,neutral,0.9358
8265,ORCL,negative,0.8415
8266,ORCL,negative,0.6371
8267,ORCL,neutral,0.9519
8268,ORCL,negative,0.8637
8269,ORCL,negative,0.7084
8270,ORCL,negative,0.8637
8271,ORCL,neutral,0.9517
8272,ORCL,neutral,0.7353
8273,ORCL,positive,0.6455
8274,ORCL,neutral,0.9524
8275,ORCL,positive,0.6362
8276,ORCL,neutral,0.9505
8277,ORCL,neutral,0.6947
8278,ORCL,neutral,0.9251
8279,ORCL,neutral,0.9351
8280,ORCL,positive,0.9167
8281,ORCL,neutral,0.7376
8282,ORCL,neutral,0.9522
8283,ORCL,neutral,0.9511
8284,ORCL,neutral,0.9430
8285,ORCL,neutral,0.9513
8286,ORCL,negative,0.9734
8287,ORCL,neutral,0.9374
8288,ORCL,negative,0.8351
8289,ORCL,positive,0.7588
8290,ORCL,positive,0.9227
8291,ORCL,neutral,0.9280
8292,ORCL,neutral,0.9410
8293,CRM,neutral,0.9242
8294,ORCL,neutral,0.9439
8295,ORCL,neutral,0.9336
8296,ORCL,neutral,0.9285
8297,ORCL,negative,0.9687
8298,ORCL,neutral,0.6160
8299,ORCL,positive,0.7034
8300,CRM,neutral,0.8217
8301,ORCL,neutral,0.5331
8302,ORCL,positive,0.6455
8303,ORCL,neutral,0.8252
8304,ORCL,neutral,0.9335
8305,ORCL,neutral,0.6670
8306,ORCL,negative,0.5852
8307,ORCL,neutral,0.7860
8308,MSFT,neutral,0.6740
8309,ADBE,neutral,0.8261
8310,ORCL,neutral,0.9216
8311,ORCL,neutral,0.9401
8312,AMZN,neutral,0.8777
8313,MSFT,neutral,0.8998
8314,ORCL,neutral,0.6941
8315,MSFT,neutral,0.5315
8316,ORCL,neutral,0.9324
8317,ORCL,neutral,0.9524
8318,MSFT,neutral,0.9411
8319,AMC,neutral,0.9471
8320,IBM,neutral,0.9303
8321,ORCL,neutral,0.9450
8322,AMZN,neutral,0.9435
8323,AMC,neutral,0.8918
8324,MSFT,neutral,0.5847
8325,INTC,negative,0.8999
8326,INTC,neutral,0.9273
8327,AMZN,neutral,0.9047
8328,AAPL,neutral,0.9491
8329,TSLA,negative,0.9520
8330,TSLA,neutral,0.8324
8331,INTC,neutral,0.9453
8332,AAPL,positive,0.7912
8333,AAPL,neutral,0.9476
8334,TSLA,positive,0.8274
8335,INTC,neutral,0.9512
8336,AAPL,neutral,0.9494
8337,TSLA,positive,0.8479
8338,TSLA,neutral,0.9528
8339,AMZN,neutral,0.9184
8340,AAPL,neutral,0.9483
8341,AAPL,neutral,0.9494
8342,AMC,neutral,0.9539
8343,AMC,neutral,0.9529
8344,TSLA,neutral,0.8981
8345,ADBE,neutral,0.9315
8346,AAPL,neutral,0.9518
8347,AMC,neutral,0.9492
8348,AAPL,neutral,0.9510
8349,NFLX,neutral,0.9394
8350,AAPL,neutral,0.9486
8351,AAPL,neutral,0.9522
8352,AAPL,neutral,0.9522
8353,NVDA,neutral,0.9312
8354,TSLA,neutral,0.6665
8355,AAPL,neutral,0.9523
8356,AAPL,neutral,0.9475
8357,TSLA,positive,0.6408
8358,AAPL,neutral,0.6824
8359,MSFT,neutral,0.9486
8360,AAPL,neutral,0.9489
8361,TSLA,positive,0.9338
8362,TSLA,neutral,0.8906
8363,AAPL,neutral,0.9510
8364,NFLX,positive,0.9389
8365,TSLA,positive,0.6408
8366,AAPL,neutral,0.9492
8367,AAPL,neutral,0.9513
8368,AAPL,neutral,0.9521
8369,CSCO,neutral,0.9397
8370,AMC,neutral,0.9530
8371,NVDA,neutral,0.8242
8372,AMC,neutral,0.9529
8373,AAPL,neutral,0.9450
8374,AAPL,neutral,0.9502
8375,NVDA,neutral,0.9468
8376,AAPL,neutral,0.9476
8377,AAPL,neutral,0.9482
8378,NVDA,neutral,0.7651
8379,GME,neutral,0.9135
8380,NVDA,neutral,0.5441
8381,AAPL,neutral,0.9477
8382,AAPL,neutral,0.9494
8383,AMC,neutral,0.9512
8384,AMZN,neutral,0.9425
8385,AAPL,neutral,0.9478
8386,AAPL,neutral,0.9445
8387,AAPL,neutral,0.9490
8388,AMC,neutral,0.9526
8389,NVDA,neutral,0.9414
8390,AAPL,neutral,0.9496
8391,AAPL,neutral,0.9503
8392,AAPL,neutral,0.9499
8393,AAPL,neutral,0.9457
8394,AAPL,neutral,0.9444
8395,INTC,positive,0.6618
8396,AMC,neutral,0.9523
8397,AMC,neutral,0.9523
8398,AMC,neutral,0.9534
8399,AMC,neutral,0.9535
8400,NFLX,neutral,0.8904
8401,AAPL,neutral,0.9457
8402,AMC,neutral,0.9488
8403,AMC,neutral,0.9535
8404,AAPL,neutral,0.9500
8405,AAPL,neutral,0.9480
8406,AMC,neutral,0.9513
8407,AAPL,neutral,0.9461
8408,AAPL,neutral,0.9489
8409,AMC,neutral,0.9496
8410,AMC,neutral,0.9515
8411,ORCL,neutral,0.9355
